Transaction Type,Taxpayer TRN,Company Name / Member Company Name (If applicable),Tax Invoice/Tax credit note No,Tax Invoice/Tax credit note Date,Tax Invoice/Tax credit note Received Date,Reporting period from,Reporting period to,Tax Invoice/Tax credit note Amount AED (before VAT),Supplier Name,Supplier TRN,Clear description of the supply,VAT Amount AED,VAT Amount Recovered AED,VAT adjustments
01 Invoice,111111111111111,ABC LTD.,2180-32-000004838,9/19/2024,9/30/2024,9/1/2024,9/30/2024,"27,500.00",ENSU,10024XXXXX00003,"IT Expenses
 Fortinet license Renewal - 200FE(Jafza)","1,375.00","1,375.00",-
01 Invoice,111111111111111,ABC LTD.,2180-32-000004779,8/30/2024,9/30/2024,9/1/2024,9/30/2024,"3,800.00",ENSU,10024XXXXX00003,"Rebillable
 for Fazil Buharie 
 HP Pro Book G440 G10 , 32 GB, 1 TB SSD 
 for Fazil Buharie",190,190,-
01 Invoice,111111111111111,ABC LTD.,1889,9/13/2024,9/30/2024,9/1/2024,9/30/2024,"1,580.00",THE,10052XXXXX00003,"IT Expenses
 Linkus Renewal",79,79,-
01 Invoice,111111111111111,ABC LTD.,3M-3114-24,9/13/2024,9/30/2024,9/1/2024,9/30/2024,"1,725.00",3M S,10039XXXXX00003,"IT Expenses
 HP SAS HDD 1TB",86.25,86.25,-
01 Invoice,111111111111111,ABC LTD.,NT/24-09-597,9/17/2024,9/30/2024,9/1/2024,9/30/2024,"11,411.00",BEST,10033XXXXX00003,RT CREW CHARGE,570.55,570.55,-
01 Invoice,111111111111111,ABC LTD.,NT/24-09-595,9/17/2024,9/30/2024,9/1/2024,9/30/2024,"15,895.00",BEST,10033XXXXX00003,RT CREW CHARGE,794.75,794.75,-
01 Invoice,111111111111111,ABC LTD.,13-1329935,9/27/2024,9/30/2024,9/1/2024,9/30/2024,"1,725.00",FINE,10031XXXXX00003,"LASHING BELT 2""X10M",86.25,86.25,-
01 Invoice,111111111111111,ABC LTD.,DXB-1670,9/18/2024,9/30/2024,9/1/2024,9/30/2024,899.00,GENU,10034XXXXX00003,"IT Expenses
 Repairing teh Video Conferencing unit for BAR room",44.95,44.95,-
01 Invoice,111111111111111,ABC LTD.,81006126,9/5/2024,9/30/2024,9/1/2024,9/30/2024,"7,100.00",DULS,10051XXXXX00003,"Salaries&Wages - August 2024
 Draftsman",355,355,-
01 Invoice,111111111111111,ABC LTD.,81006126,9/5/2024,9/30/2024,9/1/2024,9/30/2024,303.00,DULS,10051XXXXX00003,"Salaries&Wages - August 2024
 Draftsman",15.15,15.15,-
01 Invoice,111111111111111,ABC LTD.,81006241,9/20/2024,9/30/2024,9/1/2024,9/30/2024,"5,184.20",DULS,10051XXXXX00003,"Salaries&Wages - August 2024
 Driver cum Store Assistant",259.21,259.21,-
01 Invoice,111111111111111,ABC LTD.,2180-32-000004860,9/25/2024,9/30/2024,9/1/2024,9/30/2024,"8,000.00",ENSU,10024XXXXX00003,"IT Expenses
 Costing for Resident Engineer for ICT support excluding spares for One month
  11 September to 10 October 2024",400,400,-
01 Invoice,111111111111111,ABC LTD.,245511865,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"7,000.00",HAWK,10006XXXXX00003,"Security Expenses
 Providing Male Security Guard Services at Jafza , Dubai for the month of September 2024",350,350.00,-
01 Invoice,111111111111111,ABC LTD.,2175768,9/5/2024,9/30/2024,9/1/2024,9/30/2024,200.00,DIRE,10035XXXXX00003,"Visa Charges-(E)
 USA Visa Paul Joshua Mathew",10,10.00,-
01 Invoice,111111111111111,ABC LTD.,2175829,9/11/2024,9/30/2024,9/1/2024,9/30/2024,200.00,DIRE,10035XXXXX00003,"Visa Charges-(E)
 QATAR VISA-BALA IYER",10,10.00,-
01 Invoice,111111111111111,ABC LTD.,2175827,9/11/2024,9/30/2024,9/1/2024,9/30/2024,200.00,DIRE,10035XXXXX00003,"Visa Charges-(E)
 LUXEMBOURG VISA-SHAIKH MOHAMMAD YOUSUF",10,10.00,-
01 Invoice,111111111111111,ABC LTD.,2175860,9/19/2024,9/30/2024,9/1/2024,9/30/2024,200.00,DIRE,10035XXXXX00003,"Rebillable – (E)
 LUXEMBOURG VISA MERVIN VICTOR FERNANDES",10,10,-
01 Invoice,111111111111111,ABC LTD.,2175862,9/20/2024,9/30/2024,9/1/2024,9/30/2024,200,DIRE,10035XXXXX00003,"Rebillable – (E)
 ARCELORMITTAL DISTRIBUTION SOLUTIONS INDIA PVT. LTD.
 Signature Verification for ArcelorMittal India Girish Chander",10,10,-
01 Invoice,111111111111111,ABC LTD.,ASIA/INV/24/0234,9/17/2024,9/30/2024,9/1/2024,9/30/2024,"2,083.40",ASIA,10030XXXXX00003,"Supply for Quality Control Inspector
 (Welding QC Inspector)",104.17,104.17,-
01 Invoice,111111111111111,ABC LTD.,ASIA/INV/24/0207,8/21/2024,9/30/2024,9/1/2024,9/30/2024,"27,450.00",ASIA,10030XXXXX00003,PAUT at Embosal - 9 visit,"1,372.50","1,372.50",-
01 Invoice,111111111111111,ABC LTD.,PHP1015309,9/24/2024,9/30/2024,9/1/2024,9/30/2024,220,LONE,10002XXXXX00003,"Testing
 W14X48, Grade A572Gr50; heat no. 2103072; 
 Impact @ Minus 20; 200mm length test coupon",11,11,-
01 Invoice,111111111111111,ABC LTD.,RI 24023669,9/6/2024,9/30/2024,9/1/2024,9/30/2024,"15,000.00",BURE,10001XXXXX00003,"Testing
 service for August '24",750,750,-
01 Invoice,111111111111111,ABC LTD.,R00915,9/16/2024,9/30/2024,9/1/2024,9/30/2024,75.00,PARA,10037XXXXX00003,"Customs Duty – Paid by agents (E)
 Customs Duty – Paid by agents (E) Against SO20012171
 INV#R00915",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00903,9/12/2024,9/30/2024,9/1/2024,9/30/2024,75.00,PARA,10037XXXXX00003,"Customs Duty – Paid by agents (E)
 customs Duty – Paid by agents (E) Against SO20012165-57-66
 INV#R00903",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,440/19-20,9/11/2024,9/30/2024,9/1/2024,9/30/2024,"10,500.00",LEAD,10053XXXXX00003,"Office Expenses
 Paylite HRMS – Annual Maintenance Contract
 Period: 01/09/2024 – 31/08/2025",525,525,-
01 Invoice,111111111111111,ABC LTD.,R00888,9/17/2024,9/30/2024,9/1/2024,9/30/2024,75.00,PARA,10037XXXXX00003,"Documentation-(E)
 Documentation-(E) Against Scarp
 INV#R00888",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00924,9/10/2024,9/30/2024,9/1/2024,9/30/2024,75,PARA,10037XXXXX00003,"Documentation-(E)
 Documentation-(E) Against SCARP
 INV#R00924",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00937,9/19/2024,9/30/2024,9/1/2024,9/30/2024,75.00,PARA,10037XXXXX00003,"Customs Duty – Paid by agents (E)
 Customs Duty – Paid by agents (E) Against SO20012184-88
 INV#R00937",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00866,9/3/2024,9/30/2024,9/1/2024,9/30/2024,88.6,PARA,10037XXXXX00003,Port Handling Expenses,4.43,4.43,-
01 Invoice,111111111111111,ABC LTD.,R00917,9/16/2024,9/30/2024,9/1/2024,9/30/2024,75.00,PARA,10037XXXXX00003,"Documentation-(E)
 Documentation-(E) Against L/P
 INV#R00917
 LIBERIA PROJECT",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00880,9/7/2024,9/30/2024,9/1/2024,9/30/2024,75.00,PARA,10037XXXXX00003,"Documentation-(E)
 Documentation-(E) Charges from HFZA -JAFZA
 INV#R00880",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00884,9/10/2024,9/30/2024,9/1/2024,9/30/2024,75.00,PARA,10037XXXXX00003,"Documentation-(E)
 Documentation-(E) Charges from HFZA -JAFZA
 INV#R00884",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00902,9/12/2024,9/30/2024,9/1/2024,9/30/2024,75.00,PARA,10037XXXXX00003,"Documentation-(E)
 Documentation-(E) from HFZA - JAFZA 
 Shifted Pipes 
 INV#R00902",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00935,9/19/2024,9/30/2024,9/1/2024,9/30/2024,75.00,PARA,10037XXXXX00003,"Customs Duty – Paid by agents (E)
 Customs Duty – Paid by agents (E) Against SO20012169
 INV#R00935
 UCC MILAHA SSP- QATAR",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00891,9/11/2024,9/30/2024,9/1/2024,9/30/2024,88.6,PARA,10037XXXXX00003,Port Handling Expenses,4.43,4.43,-
01 Invoice,111111111111111,ABC LTD.,R00900,9/12/2024,9/30/2024,9/1/2024,9/30/2024,75.00,PARA,10037XXXXX00003,"Customs Duty – Paid by agents (E)
 Customs Duty – Paid by agents (E) Against SO20012155-LOT14 
 UCC MILAHA SSP- QATAR
 INV#R00900",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00899,9/12/2024,9/30/2024,9/1/2024,9/30/2024,75,PARA,10037XXXXX00003,"Customs Duty – Paid by agents (E)
 Customs Duty – Paid by agents (E) Against SO20012154-LOT16 
 UCC MILAHA SSP- QATAR
 INV#R00899",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00912,9/16/2024,9/30/2024,9/1/2024,9/30/2024,75.00,PARA,10037XXXXX00003,"Customs Duty – Paid by agents (E)
 Customs Duty – Paid by agents (E) Against SO20012167-LOT17
 UCC MILAHA SSP- QATAR
 INV#R00912",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00913,9/16/2024,9/30/2024,9/1/2024,9/30/2024,75.00,PARA,10037XXXXX00003,"Customs Duty – Paid by agents (E)
 Customs Duty – Paid by agents (E) Against SO20012168-LOT18
 UCC MILAHA SSP- QATAR
 INV#R00913",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00890,9/11/2024,9/30/2024,9/1/2024,9/30/2024,75.00,PARA,10037XXXXX00003,"Customs Duty – Paid by agents (E)
 Customs Duty – Paid by agents (E) Against SO20012156-LOT15
 UCC MILAHA SSP- QATAR
 INV#R00890",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,2024/212,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"1,200.00",MOVE,10411XXXXX00003,"Transportation Charges from RAS AL KHOR - AMDSTC
 NEOM CDC PROJECT 
 INV#2024/212",60,60,-
01 Invoice,111111111111111,ABC LTD.,2024/207,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"2,100.00",MOVE,10411XXXXX00003,"Transportation Charges from KADRIS (DIC) - AMDSTC
 NEOM CDC PROJECT
 INV#2024/207",105.00,105.00,-
01 Invoice,111111111111111,ABC LTD.,2024/208,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"4,935.00",MOVE,10411XXXXX00003,"Transportation Charges from AMDSTC - RAS AL KHOR 
 NEOM CDC PROJECT 
 INV#2024/208",246.75,246.75,-
01 Invoice,111111111111111,ABC LTD.,2024/192,9/24/2024,9/30/2024,9/1/2024,9/30/2024,550.00,MOVE,10411XXXXX00003,Transport Charges,27.5,27.5,-
01 Invoice,111111111111111,ABC LTD.,2024/193,9/24/2024,9/30/2024,9/1/2024,9/30/2024,"2,860.00",MOVE,10411XXXXX00003,Transport Charges,143,143.00,-
01 Invoice,111111111111111,ABC LTD.,2024/190,9/24/2024,9/30/2024,9/1/2024,9/30/2024,"11,760.00",MOVE,10411XXXXX00003,Transport Charges,588,588.00,-
01 Invoice,111111111111111,ABC LTD.,2024/191,9/24/2024,9/30/2024,9/1/2024,9/30/2024,470.00,MOVE,10411XXXXX00003,Transport Charges,23.5,23.50,-
01 Invoice,111111111111111,ABC LTD.,JK-481,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"2,350.00",AL F,10035XXXXX00003,"Transportation
 Transportation Charges from AMNS - JAFZA
 INV#JK-481",117.5,117.50,-
01 Invoice,111111111111111,ABC LTD.,R00957,9/25/2024,9/30/2024,9/1/2024,9/30/2024,75.00,PARA,10037XXXXX00003,"Customs Duty – Paid by agents (E)
 Customs Duty – Paid by agents (E) SO20012128-129
 INV#R00957",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00970,9/27/2024,9/30/2024,9/1/2024,9/30/2024,75.00,PARA,10037XXXXX00003,"Customs Duty – Paid by agents (E)
 Customs Duty – Paid by agents (E) Agaist SO20011948-949
 INV#R00970",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00956,9/24/2024,9/30/2024,9/1/2024,9/30/2024,75.00,PARA,10037XXXXX00003,"Documentation-(E)
 Documentation-(E) Charges Against L/P )PO20017720
 INV#R00956",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00958,9/25/2024,9/30/2024,9/1/2024,9/30/2024,75.00,PARA,10037XXXXX00003,"Documentation-(E)
 Documentation-(E) Charges Against L/P )PO20017782
 INV#R00958",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00939,9/20/2024,9/30/2024,9/1/2024,9/30/2024,75.00,PARA,10037XXXXX00003,"Documentation-(E)
 Documentation-(E) Charges from HFZA- JAFZA
 INV#R00939",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00933,9/19/2024,9/30/2024,9/1/2024,9/30/2024,75.00,PARA,10037XXXXX00003,"Documentation-(E)
 Documentation-(E) Charges from HFZA- JAFZA
 INV#R00933",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00951,9/23/2024,9/30/2024,9/1/2024,9/30/2024,75.00,PARA,10037XXXXX00003,"Documentation-(E)
 Documentation-(E) Charges from HFZA- JAFZA
 INV#R00951",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00923,9/17/2024,9/30/2024,9/1/2024,9/30/2024,75.00,PARA,10037XXXXX00003,"Customs Duty – Paid by agents (E)
 Customs Duty – Paid by agents (E) against SO20012171
 INV#R00923",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00934,9/19/2024,9/30/2024,9/1/2024,9/30/2024,75.00,PARA,10037XXXXX00003,"Customs Duty – Paid by agents (E)
 Customs Duty – Paid by agents (E) against SO20012165-1
 INV#R00934",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,2024/214,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"1,135.00",MOVE,10411XXXXX00003,"Transportation
 INV#2024/214
 RAK CITY TO AMDSTC 
 SEDE PROJECT",56.75,56.75,-
01 Invoice,111111111111111,ABC LTD.,JK-482,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"1,520.00",AL F,10035XXXXX00003,"Transportation
 Transportation Charges from AMDSTC - RAS AL KHOR
 INV#JK-482
 NEOM-CDC PROJECT",76,76,-
01 Invoice,111111111111111,ABC LTD.,R00974,9/27/2024,9/30/2024,9/1/2024,9/30/2024,75,PARA,10037XXXXX00003,"Documentation-(E) Charges against L/P 
 PO20017833",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,192/24,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"1,520.00",BAHI,10412XXXXX00003,"Transportation
 Transportation Charges from AMDSTC - RAS AL KHOR
 INV#192/24
 NEOM-CDC PROJECT",76,76,-
01 Invoice,111111111111111,ABC LTD.,2024/202,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"2,360.00",MOVE,10411XXXXX00003,"Transportation Charges from AMNS - JAFZA 
 INV#2024/202",118,118.00,-
01 Invoice,111111111111111,ABC LTD.,2024/210,9/30/2024,9/30/2024,9/1/2024,9/30/2024,235.00,MOVE,10411XXXXX00003,"Transportation Charges from AMNS - AMDSTC
 INV#2024/10",11.75,11.75,-
01 Invoice,111111111111111,ABC LTD.,2024/205,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"3,880.00",MOVE,10411XXXXX00003,"Transportation - 12mtr
 INV#2024/205
 ASSENT TO AMDSTC
 LIBERIA PROJECT",194,194,-
01 Invoice,111111111111111,ABC LTD.,2024/213,9/30/2024,9/30/2024,9/1/2024,9/30/2024,235.00,MOVE,10411XXXXX00003,"Transportation
 INV#2024/213
 AMDSTC TO FABTECH JEA
 LIBERIA PROJECT",11.75,11.75,-
01 Invoice,111111111111111,ABC LTD.,2024/189,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"6,480.00",MOVE,10411XXXXX00003,"Transportation
 INV#2024/189
 EBS TO AMDSTC JAFZA
 LIBERIA PROJECT",324,324,-
01 Invoice,111111111111111,ABC LTD.,R00976,9/28/2024,9/30/2024,9/1/2024,9/30/2024,75.00,PARA,10037XXXXX00003,"Documentation-(E) Charges from HFZA - JAFZA
 SO50001030
 INV#R00976",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,TIL/INV-M0045-240700,8/31/2024,9/30/2024,9/1/2024,9/30/2024,697.60,TRAN,10053XXXXX00003,Inspection Expenses,34.88,34.88,-
01 Invoice,111111111111111,ABC LTD.,INV/1436/2024,9/1/2024,9/30/2024,9/1/2024,9/30/2024,700.00,MERC,10407XXXXX00003,DOCUMENT CHARGES,35,35,-
01 Invoice,111111111111111,ABC LTD.,R00889,9/11/2024,9/30/2024,9/1/2024,9/30/2024,75.00,PARA,10037XXXXX00003,"Documentation-(E)
 Documentation-(E) Against L/P..PO#PO20017575
 INV#R00889",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00898,9/12/2024,9/30/2024,9/1/2024,9/30/2024,75.00,PARA,10037XXXXX00003,"Documentation-(E)
 Documentation-(E) Against L/P..PO#PO20017575
 INV#R00898",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,CI006555/2,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"18,288.00",LIBE,10025XXXXX00003,"Temporary Staff Cost
 HELPERS
 AML",914.4,914.4,-
01 Invoice,111111111111111,ABC LTD.,CI006555/2,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"3,144.00",LIBE,10025XXXXX00003,"Temporary Staff Cost
 HELPERS
 AML",157.2,157.2,-
01 Invoice,111111111111111,ABC LTD.,CI006555/2,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"9,408.00",LIBE,10025XXXXX00003,"Temporary Staff Cost
 HELPERS
 AML",470.4,470.4,-
01 Invoice,111111111111111,ABC LTD.,CI006555/2,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"12,516.00",LIBE,10025XXXXX00003,"Temporary Staff Cost
 HELPERS
 AML",625.8,625.8,-
01 Invoice,111111111111111,ABC LTD.,BINLAL-1043-24,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"38,197.60",BINL,10414XXXXX00003,"Temporary Staff Cost
 Multi Welders","1,909.88","1,909.88",-
01 Invoice,111111111111111,ABC LTD.,SI240333,9/5/2024,9/30/2024,9/1/2024,9/30/2024,"48,148.20",OOSC,10025XXXXX00003,Coating Charges,"2,407.41","2,407.41",-
01 Invoice,111111111111111,ABC LTD.,2024/187,9/24/2024,9/30/2024,9/1/2024,9/30/2024,"5,820.00",MOVE,10411XXXXX00003,Transportation (AM HAFZA TO AM JAFZA 18 MTR TRAILER),291,291,-
01 Invoice,111111111111111,ABC LTD.,224545,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"1,281.40",ENOC,10022XXXXX00003,Fuel - Light Vehicle – (E),64.07,64.07,-
01 Invoice,111111111111111,ABC LTD.,14316967,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"5,471.60",OASI,10002XXXXX00003,"Office Cleaning&Maintenance
 5GLN 
 SEPTEMBER 2024",273.58,273.58,-
01 Invoice,111111111111111,ABC LTD.,R00968,9/26/2024,9/30/2024,9/1/2024,9/30/2024,85.60,PARA,10037XXXXX00003,Port Handling Expenses,4.28,4.28,-
01 Invoice,111111111111111,ABC LTD.,2491502942,8/29/2024,9/30/2024,9/1/2024,9/30/2024,"53,988.00",A P,10405XXXXX00003,"SHS 200X200X10.00 MMX12.00 M
 19 pcs; 13.602 MT","2,699.40","2,699.40",-
01 Invoice,111111111111111,ABC LTD.,SAL60-15182,9/2/2024,9/25/2024,9/1/2024,9/30/2024,"65,229.40",EMBO,10030XXXXX00003,LSAW 0508.00X16.00 MMX12.00 M,"3,261.47","3,261.47",-
01 Invoice,111111111111111,ABC LTD.,SAL60-15189,9/5/2024,9/25/2024,9/1/2024,9/30/2024,"116,599.60",EMBO,10030XXXXX00003,LSAW 0813.00X25.00 MMX12.00 M,"5,829.98","5,829.98",-
01 Invoice,111111111111111,ABC LTD.,SAL60-15187,9/4/2024,9/25/2024,9/1/2024,9/30/2024,"116,599.60",EMBO,10030XXXXX00003,LSAW 0813.00X25.00 MMX12.00 M,"5,829.98","5,829.98",-
01 Invoice,111111111111111,ABC LTD.,1587005145,9/18/2024,9/30/2024,9/1/2024,9/30/2024,"199,640.00",VSL,10038XXXXX00003,TIE ROD VSL SAS 43 MM DOME NUT TR 2001-43-LEN-11.80 M,"9,982.00","9,982.00",-
01 Invoice,111111111111111,ABC LTD.,1587005155,9/23/2024,9/30/2024,9/1/2024,9/30/2024,"60,759.00",VSL,10038XXXXX00003,"VSL SAS Ø40 MM LEN 25.75(11.80+11.80+2.85) WITH 2 DOME, ANCHOR PLATE & COUP","3,037.95","3,037.95",-
01 Invoice,111111111111111,ABC LTD.,9938,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"1,900.00",AHMA,10038XXXXX00003,SWEET WATER 5000 GLN,95.00,95.00,-
01 Invoice,111111111111111,ABC LTD.,95624,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"21,691.00",DOUB,10023XXXXX00003,ACETYLENE 210 CFT,"1,084.55","1,084.55",-
01 Invoice,111111111111111,ABC LTD.,1411,7/17/2024,9/30/2024,9/1/2024,9/30/2024,"16,000.00",AL S,10032XXXXX00003,"Rent Prepaid
 OFFICE 01 MUSAFFA 36 
 RENT 20/07/2024 TO 19/07/2025",800.00,800.00,-
01 Invoice,111111111111111,ABC LTD.,JK-483,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"6,342.60",AL F,10035XXXXX00003,"AL BANI-ABU DHABI @ Hudairiyat-12M-RNTSO-000202
 AMSS-000888 04/09/2024 81087-DXB
 AMSS-000893 09/09/2024 81087-DXB
 AMSS-000896 11/09/2024 81087-DXB
 AMSS-000894 11/09/2024 81087-DXB",317.13,317.13,-
01 Invoice,111111111111111,ABC LTD.,2024/209,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"17,935.00",MOVE,10411XXXXX00003,"ONYX POWER-DUBAI HILLS-12M-RNTSO-000198
 AMSS-000885 02/09/2024 68859-DXB
 AMSS-000884 02/09/2024 63171-DXB",896.75,896.75,-
01 Invoice,111111111111111,ABC LTD.,24134,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"10,120.00",JASB,10036XXXXX00003,"AL RABAT -DUBAI DRYDOCKS-12M-RNTSO-000196
 AMSS-000897 12/09/2024 5119-DXB
 AMSS-000898 12/09/2024 78702-DXB
 AMSS-000899 12/09/2024 89177-DXB",506,506,-
01 Invoice,111111111111111,ABC LTD.,2024/216,9/30/2024,9/30/2024,9/1/2024,9/30/2024,840.00,MOVE,10411XXXXX00003,"Transportation
 INV # 2024/216
 FOR PO7001533 : VSL",42,42,-
01 Invoice,111111111111111,ABC LTD.,CI006556,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"110,373.00",LIBE,10025XXXXX00003,"Temporary Staff Cost
 FABRICATORS
 SUNSHINE","5,518.65","5,518.65",-
01 Invoice,111111111111111,ABC LTD.,2175743,8/30/2024,9/23/2024,9/1/2024,9/30/2024,200.00,DIRE,10035XXXXX00003,"Legal & Professional charges – (E)
 MOFA ATTESTATION TRADE LICENSE COPY
 QATAR ATTESTATION - TRADE LICENSE COPY",10,10,-
01 Invoice,111111111111111,ABC LTD.,2175743,8/30/2024,9/23/2024,9/1/2024,9/30/2024,200,DIRE,10035XXXXX00003,"Legal & Professional charges – (E)
 MOFA ATTESTATION TRADE LICENSE COPY
 QATAR ATTESTATION - TRADE LICENSE COPY",10,10,-
01 Invoice,111111111111111,ABC LTD.,94DN4098269,9/18/2024,9/30/2024,9/1/2024,9/30/2024,"11,779.20",GULF,10029XXXXX00003,"All Risk Insurance
 CATEGORY COMPREHENSIVE GENERAL LIABILITY
 POLICY NO.21/PC/30924/0/1
 POLICY PERIOD FROM 01/07/2024 TO 30/06/2025
 REMARKS Renewal 2024",588.96,588.96,-
01 Invoice,111111111111111,ABC LTD.,2175759,9/2/2024,9/30/2024,9/1/2024,9/30/2024,200.00,DIRE,10035XXXXX00003,Document Processing/legalization Charges,10,10,-
01 Invoice,111111111111111,ABC LTD.,81331240901008420P,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"18,200.00",THE,10004XXXXX00003,"Vehicle Insurance
 POLICY TYPE:MOTOR COMPREHENSIVE(as attached list)
 POLICY PERIOD:30/09/2024 TO 29/09/2025
 POLICY NO:813/C/913372",910,910,-
01 Invoice,111111111111111,ABC LTD.,5HVPJ-00000622,9/4/2024,9/4/2024,9/1/2024,9/30/2024,"15,359.00",SHAR,10056XXXXX00003,ADVANCE TO SHARJAH CHAMBER FOR RENTAL SPACE BIG5 PO50005646,767.95,767.95,-
01 Invoice,111111111111111,ABC LTD.,5HVPJ-00000639,9/9/2024,9/9/2024,9/1/2024,9/30/2024,"6,000.00",KQ L,10045XXXXX00003,ADVANCE PAYMENT TO KQ FOR ENGINEERING CONSULTANCY PO50004766-BUILDING PERMIT,300,300,-
01 Invoice,111111111111111,ABC LTD.,5HVPJ-00000662,9/17/2024,9/17/2024,9/1/2024,9/30/2024,"392,300.00",KENZ,10050XXXXX00003,10% CAPEX ADVANCE TO KENZO INTERNATIONAL FOR PO50005368,"19,615.00","19,615.00",-
01 Invoice,111111111111111,ABC LTD.,5HVPJ-00000702,9/26/2024,9/26/2024,9/1/2024,9/30/2024,"45,000.00",3M S,10039XXXXX00003,30% CAPEX ADVANCE TO 3M STAR COMPUTERS FOR PO50004872,"2,250.00","2,250.00",-
01 Invoice,111111111111111,ABC LTD.,5HVPJ-00000720,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"60,000.00",VEDA,10037XXXXX00003,100% ADVANCE TO VEDAS FOR ICP OFFICE PO50005780,"3,000.00","3,000.00",-
01 Invoice,111111111111111,ABC LTD.,,,9/1/2024,9/1/2024,9/30/2024,"20,167.60",,XXXXX,5GJ-BANK VAT CHARGES FOR THE MONTH OF AUG'24 (BNP),"1,008.38","1,008.38",-
01 Invoice,111111111111111,ABC LTD.,,,9/16/2024,9/1/2024,9/30/2024,"39,085.00",,XXXXX,5GJ-80% BALANCE PAYMENT TO AL MOUJ FOR PO50005523,"1,954.25","1,954.25",-
01 Invoice,111111111111111,ABC LTD.,,,9/25/2024,9/1/2024,9/30/2024,"2,475.00",,XXXXX,TELEPHONE EXPENSES FOR AUG 2024 BOARDLINE WITH INTERNET 06-5264217,123.75,123.75,-
01 Invoice,111111111111111,ABC LTD.,,,9/25/2024,9/1/2024,9/30/2024,95.00,,XXXXX,TELEPHONE EXPENSES FOR AUG 2024 FAX 06-5269235,4.75,4.75,-
01 Invoice,111111111111111,ABC LTD.,,,9/25/2024,9/1/2024,9/30/2024,"1,875.00",,XXXXX,TELEPHONE EXPENSES FOR AUG 2024 INTERNET BUNDLES 550 MBPS 06-7675790,93.75,93.75,-
01 Invoice,111111111111111,ABC LTD.,,,9/25/2024,9/1/2024,9/30/2024,95.00,,XXXXX,TELEPHONE EXPENSES FOR AUG 2024 LANDLINE DIRECTOR-AMHZ 06-5269236,4.75,4.75,-
01 Invoice,111111111111111,ABC LTD.,,,9/25/2024,9/1/2024,9/30/2024,95.00,,XXXXX,TELEPHONE EXPENSES FOR AUG 2024 DIRECTORS 06-5269237,4.75,4.75,-
