Transaction Type,Taxpayer TRN,Company Name / Member Company Name (If applicable),Tax Invoice/Tax credit note No,Tax Invoice/Tax credit note Date,Tax Invoice/Tax credit note Received Date,Reporting period from,Reporting period to,Tax Invoice/Tax credit note Amount AED (before VAT),Supplier Name,Supplier TRN,Clear description of the supply,VAT Amount AED,VAT Amount Recovered AED,VAT adjustments
01 Invoice,111111111111111,ABC LTD.,2175250,6/7/2024,6/7/2024,7/1/2024,7/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees)- SERvice charge- virender kumar gahlawat,10,10,
01 Invoice,111111111111111,ABC LTD.,2175251,6/7/2024,6/7/2024,7/1/2024,7/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees)- SERVICe charge- Bhagirath Mal Dhayal,10,10,
01 Invoice,111111111111111,ABC LTD.,2175272,6/13/2024,6/13/2024,7/1/2024,7/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees)- Service Charges,10,10,
01 Invoice,111111111111111,ABC LTD.,2175273,6/13/2024,6/13/2024,7/1/2024,7/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees)- Service Charges,10,10,
01 Invoice,111111111111111,ABC LTD.,2175274,6/13/2024,6/13/2024,7/1/2024,7/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees) -Service Charges,10,10,
01 Invoice,111111111111111,ABC LTD.,2175275,6/13/2024,6/13/2024,7/1/2024,7/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees)- Service Charges,10,10,
01 Invoice,111111111111111,ABC LTD.,2175276,6/13/2024,6/13/2024,7/1/2024,7/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees)- Service Charges,10,10,
01 Invoice,111111111111111,ABC LTD.,2175280,6/14/2024,6/14/2024,7/1/2024,7/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees)-Service charge,10,10,
01 Invoice,111111111111111,ABC LTD.,2175284,6/19/2024,6/19/2024,7/1/2024,7/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees)- service charge- Sunil Sharma,10,10,
01 Invoice,111111111111111,ABC LTD.,2175285,6/19/2024,6/19/2024,7/1/2024,7/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees)- service charge- sumit aggarwal,10,10,
01 Invoice,111111111111111,ABC LTD.,2175286,6/19/2024,6/19/2024,7/1/2024,7/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees)- service charge- Ashish Mishra,10,10,
01 Invoice,111111111111111,ABC LTD.,2175287,6/19/2024,6/19/2024,7/1/2024,7/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees)- service charge- Sanjay Palai,10,10,
01 Invoice,111111111111111,ABC LTD.,2175289,6/19/2024,6/19/2024,7/1/2024,7/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees)- service charge- Monoj Singh,10,10,
01 Invoice,111111111111111,ABC LTD.,2175290,6/19/2024,6/19/2024,7/1/2024,7/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees),10,10,
01 Invoice,111111111111111,ABC LTD.,2175294,6/21/2024,6/21/2024,7/1/2024,7/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees)- Service Charges,10,10,
01 Invoice,111111111111111,ABC LTD.,2175321,6/26/2024,6/26/2024,7/1/2024,7/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees)- service charge- bHAgirath Mal Dhayal,10,10,
01 Invoice,111111111111111,ABC LTD.,2175432,7/7/2024,7/7/2024,7/1/2024,7/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees)- Service Charges,10,10,
01 Invoice,111111111111111,ABC LTD.,2175433,7/15/2024,7/15/2024,7/1/2024,7/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees)- Service Charges,10,10,
01 Invoice,111111111111111,ABC LTD.,2175434,7/19/2024,7/19/2024,7/1/2024,7/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees)- Service Charges,10,10,
01 Invoice,111111111111111,ABC LTD.,2175435,7/19/2024,7/19/2024,7/1/2024,7/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees)- service charge- Jummadin Ansari,10,10,
01 Invoice,111111111111111,ABC LTD.,2175436,7/19/2024,7/19/2024,7/1/2024,7/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees)- service charge- durgesh chokade,10,10,
01 Invoice,111111111111111,ABC LTD.,2175437,7/19/2024,7/19/2024,7/1/2024,7/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees)-service charge-chatrapal,10,10,
01 Invoice,111111111111111,ABC LTD.,2175479,7/26/2024,7/26/2024,7/1/2024,7/31/2024,100,DIRE,10035XXXXX00003,Visa Charges (Employees)- Service,5,5,
01 Invoice,111111111111111,ABC LTD.,2175480,7/26/2024,7/26/2024,7/1/2024,7/31/2024,100,DIRE,10035XXXXX00003,Visa Charges (Employees)- Service Charge,5,5,
01 Invoice,111111111111111,ABC LTD.,22532,7/24/2024,7/24/2024,7/1/2024,7/31/2024,350,ELCO,10000XXXXX00003,PURE DISTILLED WATER,17.5,17.5,
01 Invoice,111111111111111,ABC LTD.,22532,7/24/2024,7/24/2024,7/1/2024,7/31/2024,"2,901.00",ELCO,10000XXXXX00003,SCM 400 HIGH PURITY TEST PAPER,145.05,145.05,
01 Invoice,111111111111111,ABC LTD.,24/11643,7/12/2024,7/12/2024,7/1/2024,7/31/2024,"3,250.00",INTE,10003XXXXX00003,WELDING ELECTRODE 7018- 2.5 MM,162.5,162.5,
01 Invoice,111111111111111,ABC LTD.,24/11643,7/12/2024,7/12/2024,7/1/2024,7/31/2024,"6,125.00",INTE,10003XXXXX00003,WELDING ELECTRODE 7018- 3.2 MM,306.25,306.25,
01 Invoice,111111111111111,ABC LTD.,24/11671,7/15/2024,7/15/2024,7/1/2024,7/31/2024,"25,125.00",INTE,10003XXXXX00003,WELDING ELECTRODE 7018- 3.2 MM,"1,256.25","1,256.25",
01 Invoice,111111111111111,ABC LTD.,242115962,7/17/2024,7/17/2024,7/1/2024,7/31/2024,333.4,Dubl,10003XXXXX00003,REPAIR & MAINTENANCE - FORKLIFT BATTERY,16.67,16.67,
01 Invoice,111111111111111,ABC LTD.,25424,7/5/2024,7/5/2024,7/1/2024,7/31/2024,130,PNEU,10045XXXXX00003,PVC BREADED HOSE 3/8'' ( MTR),6.5,6.5,
01 Invoice,111111111111111,ABC LTD.,25424,7/5/2024,7/5/2024,7/1/2024,7/31/2024,165,PNEU,10045XXXXX00003,PVC BRREADE HOSE 1/2'',8.25,8.25,
01 Invoice,111111111111111,ABC LTD.,25424,7/5/2024,7/5/2024,7/1/2024,7/31/2024,90,PNEU,10045XXXXX00003,PVC BREADED HOSE 1/4'',4.5,4.5,
01 Invoice,111111111111111,ABC LTD.,25842,7/30/2024,7/30/2024,7/1/2024,7/31/2024,540,PNEU,10045XXXXX00003,ROTARY UNION STRAIGHT 1'',27,27,
01 Invoice,111111111111111,ABC LTD.,272364,7/2/2024,7/2/2024,7/1/2024,7/31/2024,156,ZAKE,10007XXXXX00003,NYLON SLING BELT 3 TON 3 MTR,7.8,7.8,
01 Invoice,111111111111111,ABC LTD.,272364,7/2/2024,7/2/2024,7/1/2024,7/31/2024,"1,451.80",ZAKE,10007XXXXX00003,NYLON SILING BELT 6 TON X 6 MTR,72.59,72.59,
01 Invoice,111111111111111,ABC LTD.,272364,7/2/2024,7/2/2024,7/1/2024,7/31/2024,712,ZAKE,10007XXXXX00003,NYLON SLING BELT (8TON/8MT LONG),35.6,35.6,
01 Invoice,111111111111111,ABC LTD.,272364,7/2/2024,7/2/2024,7/1/2024,7/31/2024,180,ZAKE,10007XXXXX00003,BOW SHACKLE 3.5 TON,9,9,
01 Invoice,111111111111111,ABC LTD.,272364,7/2/2024,7/2/2024,7/1/2024,7/31/2024,480,ZAKE,10007XXXXX00003,BOW SHACKLE 7.5 TON,24,24,
01 Invoice,111111111111111,ABC LTD.,272364,7/2/2024,7/2/2024,7/1/2024,7/31/2024,96,ZAKE,10007XXXXX00003,NYLON SLING BELT 2 TON X 3 MTR,4.8,4.8,
01 Invoice,111111111111111,ABC LTD.,272364,7/2/2024,7/2/2024,7/1/2024,7/31/2024,257.4,ZAKE,10007XXXXX00003,NYLON SLING BELT 4 TON 4 MTR,12.87,12.87,
01 Invoice,111111111111111,ABC LTD.,272364,7/2/2024,7/2/2024,7/1/2024,7/31/2024,128,ZAKE,10007XXXXX00003,BOW SHACKLE 4.75 TON,6.4,6.4,
01 Invoice,111111111111111,ABC LTD.,272364,7/2/2024,7/2/2024,7/1/2024,7/31/2024,200,ZAKE,10007XXXXX00003,BOW SHACKLE 9.5 TON,10,10,
01 Invoice,111111111111111,ABC LTD.,272364,7/2/2024,7/2/2024,7/1/2024,7/31/2024,36,ZAKE,10007XXXXX00003,BOW SHACKLE 3.25 TON,1.8,1.8,
01 Invoice,111111111111111,ABC LTD.,272364,7/2/2024,7/2/2024,7/1/2024,7/31/2024,156,ZAKE,10007XXXXX00003,NYLON SLING BELT 3'' 2 TON X 3 MTR,7.8,7.8,
01 Invoice,111111111111111,ABC LTD.,272364,7/2/2024,7/2/2024,7/1/2024,7/31/2024,648,ZAKE,10007XXXXX00003,NYLON SLING BELT 6 TON 6 MTR 2 PLY,32.4,32.4,
01 Invoice,111111111111111,ABC LTD.,272364,7/2/2024,7/2/2024,7/1/2024,7/31/2024,96,ZAKE,10007XXXXX00003,NYLON SLING 2'' 2 TON X 3 MTR,4.8,4.8,
01 Invoice,111111111111111,ABC LTD.,2932033,7/10/2024,7/10/2024,7/1/2024,7/31/2024,414,CUMM,10048XXXXX00003,FUEL FILTER FF 5052,20.7,20.7,
01 Invoice,111111111111111,ABC LTD.,2932033,7/10/2024,7/10/2024,7/1/2024,7/31/2024,201.6,CUMM,10048XXXXX00003,WATER COOLANT FILTER WF2073,10.08,10.08,
01 Invoice,111111111111111,ABC LTD.,3018,7/10/2024,7/10/2024,7/1/2024,7/31/2024,"167,000.00",MUHA,10039XXXXX00003,OTHER SERVICES CHARGES,"8,350.00","8,350.00",
01 Invoice,111111111111111,ABC LTD.,3019,7/10/2024,7/10/2024,7/1/2024,7/31/2024,"6,000.00",MUHA,10039XXXXX00003,OTHER SERVICES CHARGES,300,300,
01 Invoice,111111111111111,ABC LTD.,3182,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"8,932.00",SEA,10035XXXXX00003,TEMPORARY STAFF- Fitter- july 24,446.6,446.6,
01 Invoice,111111111111111,ABC LTD.,3182,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"8,608.00",SEA,10035XXXXX00003,TEMPORARY STAFF -welder- july 24,430.4,430.4,
01 Invoice,111111111111111,ABC LTD.,3182,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"24,453.00",SEA,10035XXXXX00003,TEMPORARY STAFF- grinder- july 24,"1,222.65","1,222.65",
01 Invoice,111111111111111,ABC LTD.,3182,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"31,025.60",SEA,10035XXXXX00003,TEMPORARY STAFF- Helper- july 24,"1,551.28","1,551.28",
01 Invoice,111111111111111,ABC LTD.,402,6/14/2024,6/14/2024,7/1/2024,7/31/2024,"9,500.00",SAAD,10403XXXXX00003,REPAIR & MAINTENANCE,475,475,
01 Invoice,111111111111111,ABC LTD.,4398,6/30/2024,6/30/2024,7/1/2024,7/31/2024,"38,400.00",AYOO,10036XXXXX00003,SUPPLY & INSTALLATION OF EOT SHADE,"1,920.00","1,920.00",
01 Invoice,111111111111111,ABC LTD.,4451,7/15/2024,7/15/2024,7/1/2024,7/31/2024,"1,020.00",Beng,10035XXXXX00003,BATTERY 12 V,51,51,
01 Invoice,111111111111111,ABC LTD.,53519,7/6/2024,7/6/2024,7/1/2024,7/31/2024,"2,000.00",CLEA,10033XXXXX00003,PROBE OF DFT GAUGE 0-13 MM,100,100,
01 Invoice,111111111111111,ABC LTD.,53717,7/15/2024,7/15/2024,7/1/2024,7/31/2024,660,CLEA,10033XXXXX00003,PART NO.: B400724 VISOR OUTER LENS ( PACK OF 50) [ NOVA 3],33,33,
01 Invoice,111111111111111,ABC LTD.,53825,7/19/2024,7/19/2024,7/1/2024,7/31/2024,"1,020.00",CLEA,10033XXXXX00003,FILTER 60 MESS 167025,51,51,
01 Invoice,111111111111111,ABC LTD.,53825,7/19/2024,7/19/2024,7/1/2024,7/31/2024,"1,000.00",CLEA,10033XXXXX00003,TIP FILTER 60 MESS,50,50,
01 Invoice,111111111111111,ABC LTD.,53825,7/19/2024,7/19/2024,7/1/2024,7/31/2024,"5,250.00",CLEA,10033XXXXX00003,SERVICE KIT FOR 210CC PART NO 0421170007 VR,262.5,262.5,
01 Invoice,111111111111111,ABC LTD.,53825,7/19/2024,7/19/2024,7/1/2024,7/31/2024,675,CLEA,10033XXXXX00003,FLATE SPARY TIP 163923,33.75,33.75,
01 Invoice,111111111111111,ABC LTD.,53825,7/19/2024,7/19/2024,7/1/2024,7/31/2024,450,CLEA,10033XXXXX00003,SILVER SPAY FLAT TIP 917,22.5,22.5,
01 Invoice,111111111111111,ABC LTD.,53825,7/19/2024,7/19/2024,7/1/2024,7/31/2024,405,CLEA,10033XXXXX00003,SILVER SPAY FLAT TIP 919,20.25,20.25,
01 Invoice,111111111111111,ABC LTD.,53825,7/19/2024,7/19/2024,7/1/2024,7/31/2024,750,CLEA,10033XXXXX00003,HIGH PRESSURE PAINT HOSE 3/8'' X 15 MTR,37.5,37.5,
01 Invoice,111111111111111,ABC LTD.,53827,7/19/2024,7/19/2024,7/1/2024,7/31/2024,"5,600.00",CLEA,10033XXXXX00003,PRESS O FILM,280,280,
01 Invoice,111111111111111,ABC LTD.,53827,7/19/2024,7/19/2024,7/1/2024,7/31/2024,450,CLEA,10033XXXXX00003,PART NO.: B400722 VISOR INNER LENS ( PACK OF 10 ) [ NOVA 3],22.5,22.5,
01 Invoice,111111111111111,ABC LTD.,53827,7/19/2024,7/19/2024,7/1/2024,7/31/2024,440,CLEA,10033XXXXX00003,PART NO.: B400724 VISOR OUTER LENS ( PACK OF 50) [ NOVA 3],22,22,
01 Invoice,111111111111111,ABC LTD.,53827,7/19/2024,7/19/2024,7/1/2024,7/31/2024,660,CLEA,10033XXXXX00003,TEAR OFF LENS PACK OF 50 NOVA 3,33,33,
01 Invoice,111111111111111,ABC LTD.,53827,7/19/2024,7/19/2024,7/1/2024,7/31/2024,450,CLEA,10033XXXXX00003,RAC TIP XHD 923,22.5,22.5,
01 Invoice,111111111111111,ABC LTD.,6160089515,7/24/2024,7/24/2024,7/1/2024,7/31/2024,"509,008.60",BORO,10022XXXXX00003,BORCOAT HE3450 HD POLYETHYLENE,"25,450.43","25,450.43",
01 Invoice,111111111111111,ABC LTD.,6160089516,7/25/2024,7/25/2024,7/1/2024,7/31/2024,"509,008.60",BORO,10022XXXXX00003,BORCOAT HE3450 HD POLYETHYLENE,"25,450.43","25,450.43",
01 Invoice,111111111111111,ABC LTD.,6160089673,7/26/2024,7/26/2024,7/1/2024,7/31/2024,"509,008.60",BORO,10022XXXXX00003,BORCOAT HE3450 HD POLYETHYLENE,"25,450.43","25,450.43",
01 Invoice,111111111111111,ABC LTD.,6160089885,7/29/2024,7/29/2024,7/1/2024,7/31/2024,"509,008.60",BORO,10022XXXXX00003,BORCOAT HE3450 HD POLYETHYLENE,"25,450.43","25,450.43",
01 Invoice,111111111111111,ABC LTD.,6160089957,7/30/2024,7/30/2024,7/1/2024,7/31/2024,"254,504.20",BORO,10022XXXXX00003,BORCOAT HE3450 HD POLYETHYLENE,"12,725.21","12,725.21",
01 Invoice,111111111111111,ABC LTD.,636076692,7/11/2024,7/11/2024,7/1/2024,7/31/2024,"7,000.00",PPG,10006XXXXX00003,SIGMAPRIME 200,350,350,
01 Invoice,111111111111111,ABC LTD.,636076692,7/11/2024,7/11/2024,7/1/2024,7/31/2024,"35,700.00",PPG,10006XXXXX00003,SIGMASHIELD 880GF,"1,785.00","1,785.00",
01 Invoice,111111111111111,ABC LTD.,636076692,7/11/2024,7/11/2024,7/1/2024,7/31/2024,"2,700.00",PPG,10006XXXXX00003,THINNER 91-92,135,135,
01 Invoice,111111111111111,ABC LTD.,636076724,7/13/2024,7/13/2024,7/1/2024,7/31/2024,"7,000.00",PPG,10006XXXXX00003,SIGMAPRIME 200,350,350,
01 Invoice,111111111111111,ABC LTD.,636076724,7/13/2024,7/13/2024,7/1/2024,7/31/2024,"22,950.00",PPG,10006XXXXX00003,SIGMASHIELD 880GF,"1,147.50","1,147.50",
01 Invoice,111111111111111,ABC LTD.,636076724,7/13/2024,7/13/2024,7/1/2024,7/31/2024,"1,500.00",PPG,10006XXXXX00003,THINNER 91-92,75,75,
01 Invoice,111111111111111,ABC LTD.,67947,7/9/2024,7/9/2024,7/1/2024,7/31/2024,76,ALIF,10000XXXXX00003,SAFETY SHOES,3.8,3.8,
01 Invoice,111111111111111,ABC LTD.,67947,7/9/2024,7/9/2024,7/1/2024,7/31/2024,76,ALIF,10000XXXXX00003,SAFETY SHOES,3.8,3.8,
01 Invoice,111111111111111,ABC LTD.,68161,7/15/2024,7/15/2024,7/1/2024,7/31/2024,"1,356.00",ALIF,10000XXXXX00003,LEATHER HAND GLOVES RED,67.8,67.8,
01 Invoice,111111111111111,ABC LTD.,68161,7/15/2024,7/15/2024,7/1/2024,7/31/2024,"6,000.00",ALIF,10000XXXXX00003,LEATHER WORKING GLOVES YELLOW,300,300,
01 Invoice,111111111111111,ABC LTD.,68161,7/15/2024,7/15/2024,7/1/2024,7/31/2024,"1,100.00",ALIF,10000XXXXX00003,SAFETY GOOGLE,55,55,
01 Invoice,111111111111111,ABC LTD.,68161,7/15/2024,7/15/2024,7/1/2024,7/31/2024,"1,100.00",ALIF,10000XXXXX00003,SAFETY GOOGLE,55,55,
01 Invoice,111111111111111,ABC LTD.,689198,7/8/2024,7/8/2024,7/1/2024,7/31/2024,225,GRAN,10024XXXXX00003,Office Cleaning&Maintenance -Printed Stamp - Material received & Gate in/out,11.25,11.25,
01 Invoice,111111111111111,ABC LTD.,71412,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"32,550.00",PROF,10056XXXXX00003,TEMPORARY STAFF- Security Guard - July 2024,"1,627.50","1,627.50",
01 Invoice,111111111111111,ABC LTD.,7750,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"8,400.00",EXPR,10036XXXXX00003,Office Cleaning&Maintenance- july 2024,420,420,
02 Credit Note,111111111111111,ABC LTD.,8097056411,7/8/2024,7/8/2024,7/1/2024,7/31/2024,"-102,978.20",AKZO,10002XXXXX00003,Other Income – AM,"-5,148.91","-5,148.91",
01 Invoice,111111111111111,ABC LTD.,8097057318,7/25/2024,7/25/2024,7/1/2024,7/31/2024,"190,000.00",AKZO,10002XXXXX00003,INTERLINE 925 WHITE PAINT A+B,"9,500.00","9,500.00",
01 Invoice,111111111111111,ABC LTD.,8097057318,7/25/2024,7/25/2024,7/1/2024,7/31/2024,"9,500.00",AKZO,10002XXXXX00003,THINNER GTA 853,475,475,
01 Invoice,111111111111111,ABC LTD.,8345125,7/25/2024,7/25/2024,7/1/2024,7/31/2024,"45,777.00",BEEA,10000XXXXX00003,"Disposal Charges- 1.1 CBM (BA) MIN. Billing4/M
 9CBM C&I (BA) MIN BILLING -1/M
 Dispo. Charges (Ton)
 Bin rent (per month)
 
 18 CBM HAZ (BA) Polythylene
 Dispo. Charges (Ton)
 Bin rent (per month)
 
 18 CBM HAZ (BA) Expoxy Powder
 Dispo. Charges (Ton)
 Bin rent (per month)
 
 18 CBM HAZ (BA) Welding Flux
 Dispo. Charges (Ton)
 Bin rent (per month) -May '23","2,288.85","2,288.85",
01 Invoice,111111111111111,ABC LTD.,8355589,7/25/2024,7/25/2024,7/1/2024,7/31/2024,"21,075.80",BEEA,10000XXXXX00003,"Disposal Charges- 1.1 CBM (BA) MIN. Billing4/M
 9CBM C&I (BA) MIN BILLING -1/M
 Dispo. Charges (Ton)
 Bin rent (per month)
 
 18 CBM HAZ (BA) Polythylene
 Dispo. Charges (Ton)
 Bin rent (per month)
 
 18 CBM HAZ (BA) Expoxy Powder
 Dispo. Charges (Ton)
 Bin rent (per month)
 
 18 CBM HAZ (BA) Welding Flux
 Dispo. Charges (Ton)
 Bin rent (per month)- Jul '23","1,053.79","1,053.79",
01 Invoice,111111111111111,ABC LTD.,8375665,7/1/2024,7/1/2024,7/1/2024,7/31/2024,"17,850.00",BEEA,10000XXXXX00003,"Disposal Charges-18CBM HAZ (BA) Polythylene
 Dispo. Charges ( Ton)
 Bin rent (per month)
 
 18CBM HAZ (BA) - Epoxy powder & welding flux 
 Dispo. Charges ( Ton)
 Bin rent (per month)",892.5,892.5,
01 Invoice,111111111111111,ABC LTD.,8376424,7/1/2024,7/1/2024,7/1/2024,7/31/2024,"32,130.00",BEEA,10000XXXXX00003,"Disposal Charges- 18CBM HAZ (BA) Polythylene
 Dispo. Charges ( Ton)
 Bin rent (per month)
 
 18CBM HAZ (BA) - Epoxy powder & welding flux 
 Dispo. Charges ( Ton)
 Bin rent (per month)","1,606.50","1,606.50",
01 Invoice,111111111111111,ABC LTD.,8402488,7/12/2024,7/12/2024,7/1/2024,7/31/2024,"1,700.00",BEEA,10000XXXXX00003,Disposal Charges - Waste Disposal Permit - Paint contaminated waste.,85,85,
01 Invoice,111111111111111,ABC LTD.,8402489,7/12/2024,7/12/2024,7/1/2024,7/31/2024,"1,700.00",BEEA,10000XXXXX00003,Disposal Charges- Waste disposal permit -Welding flux waste.,85,85,
01 Invoice,111111111111111,ABC LTD.,8402490,7/12/2024,7/12/2024,7/1/2024,7/31/2024,"1,700.00",BEEA,10000XXXXX00003,Disposal Charges- Waste Disposal - Permit - Polypropylene/Polyethylene Waste,85,85,
01 Invoice,111111111111111,ABC LTD.,8402491,7/12/2024,7/12/2024,7/1/2024,7/31/2024,"1,700.00",BEEA,10000XXXXX00003,Disposal Charges- Waste Disposal Permit - Epoxy Powder Coating Waste.,85,85,
01 Invoice,111111111111111,ABC LTD.,9591,6/8/2024,6/8/2024,7/1/2024,7/31/2024,400,GOLD,10038XXXXX00003,BALL BEARING 6312 2Z C3,20,20,
01 Invoice,111111111111111,ABC LTD.,ACS-2024-2107,7/9/2024,7/9/2024,7/1/2024,7/31/2024,"1,725.00",ALLC,10038XXXXX00003,"IT Expenses- AutoCAD LT 2025 Commercial New 
 Single-user ELD Annual Subscription- Sunil Sharma",86.25,86.25,
01 Invoice,111111111111111,ABC LTD.,ADN1/24/07/2896,7/6/2024,7/6/2024,7/1/2024,7/31/2024,"147,889.80",AL A,10030XXXXX00003,"All Risk Insurance- Being Premium due under our Property All Risks & Business
 Interruption Insurance Policy No.P/101/1/2024/FN/AR/14830","7,394.49","7,394.49",
01 Invoice,111111111111111,ABC LTD.,AIK/INV/2131,6/13/2024,6/13/2024,7/1/2024,7/31/2024,"7,000.00",AL I,10020XXXXX00003,SERVICE & MAINTENANCE,350,350,
01 Invoice,111111111111111,ABC LTD.,ALKH-TINV-24340,7/16/2024,7/16/2024,7/1/2024,7/31/2024,440,AL K,10034XXXXX00003,INLINE CHECK VALVE 1'' CV20-G-2-01,22,22,
01 Invoice,111111111111111,ABC LTD.,ALKH-TINV-24340,7/16/2024,7/16/2024,7/1/2024,7/31/2024,"4,500.00",AL K,10034XXXXX00003,RADIAL PISTON PUMP 12RC 7AA,225,225,
01 Invoice,111111111111111,ABC LTD.,ALKH-TINV-24340,7/16/2024,7/16/2024,7/1/2024,7/31/2024,"4,450.00",AL K,10034XXXXX00003,PREE FILL VALVE PV63A1-11,222.5,222.5,
01 Invoice,111111111111111,ABC LTD.,ALKH-TINV-24340,7/16/2024,7/16/2024,7/1/2024,7/31/2024,300,AL K,10034XXXXX00003,NON RETURN VALVE CIOT2-03 1/2'',15,15,
01 Invoice,111111111111111,ABC LTD.,ALKH-TINV-24340,7/16/2024,7/16/2024,7/1/2024,7/31/2024,380,AL K,10034XXXXX00003,NON RETURN VALVE CIOT2-03 3/4'',19,19,
01 Invoice,111111111111111,ABC LTD.,AMF2400000620,7/22/2024,7/22/2024,7/1/2024,7/31/2024,405.8,NOAT,10007XXXXX00003,Documentation Expenses,20.29,20.29,
01 Invoice,111111111111111,ABC LTD.,AMF2400000620,7/22/2024,7/22/2024,7/1/2024,7/31/2024,"9,799.20",NOAT,10007XXXXX00003,TRANSPORT CHARGES,489.96,489.96,
01 Invoice,111111111111111,ABC LTD.,AMF2400000813,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"2,748.20",NOAT,10007XXXXX00003,Transportation,137.41,137.41,
01 Invoice,111111111111111,ABC LTD.,AMF2400000813,7/31/2024,7/31/2024,7/1/2024,7/31/2024,249.6,NOAT,10007XXXXX00003,Documentation Expenses,12.48,12.48,
01 Invoice,111111111111111,ABC LTD.,AMF2400000813,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"2,852.20",NOAT,10007XXXXX00003,TRANSPORT CHARGES,142.61,142.61,
01 Invoice,111111111111111,ABC LTD.,AMT 07-2368-2024,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"9,692.20",AL M,10037XXXXX00003,100MT CRANE- DAILY,484.61,484.61,
01 Invoice,111111111111111,ABC LTD.,AMT 07-2368-2024,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"36,000.60",AL M,10037XXXXX00003,100MT CRANE- MONTHLY,"1,800.03","1,800.03",
01 Invoice,111111111111111,ABC LTD.,AMT 07-2368-2024,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"20,000.00",AL M,10037XXXXX00003,50MT CRANE- MONTHLY,"1,000.00","1,000.00",
01 Invoice,111111111111111,ABC LTD.,AMT 07-2368-2024,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"14,500.00",AL M,10037XXXXX00003,25MT CRANE- MONTHLY,725,725,
01 Invoice,111111111111111,ABC LTD.,AMT 07-2368-2024,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"14,500.00",AL M,10037XXXXX00003,25MT CRANE- MONTHLY,725,725,
01 Invoice,111111111111111,ABC LTD.,AMT 07-2368-2024,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"1,384.00",AL M,10037XXXXX00003,100MT CRANE- DAILY,69.2,69.2,
01 Invoice,111111111111111,ABC LTD.,AMT 07-2368-2024,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"11,538.00",AL M,10037XXXXX00003,50MT CRANE- DAILY,576.9,576.9,
01 Invoice,111111111111111,ABC LTD.,AMT 07-2368-2024,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"11,154.00",AL M,10037XXXXX00003,25MT CRANE- DAILY,557.7,557.7,
01 Invoice,111111111111111,ABC LTD.,AMT 07-2368-2024,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"12,827.20",AL M,10037XXXXX00003,25MT CRANE- DAILY,641.36,641.36,
01 Invoice,111111111111111,ABC LTD.,ARIN004633,7/3/2024,7/3/2024,7/1/2024,7/31/2024,"2,375.00",AL B,10027XXXXX00003,HSE Expenses,118.75,118.75,
01 Invoice,111111111111111,ABC LTD.,AS24/1026,7/26/2024,7/26/2024,7/1/2024,7/31/2024,"1,774.80",AYSH,10054XXXXX00003,Stationary- July 2024,88.74,88.74,
01 Invoice,111111111111111,ABC LTD.,ASBC/FAH2024/026,7/20/2024,7/20/2024,7/1/2024,7/31/2024,"36,220.00",ALSU,10058XXXXX00003,REPAIR & MAINTENANCE,"1,811.00","1,811.00",
